Sighting ID,EventDate,EventTime,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty,Highlight
35537,10/12/2003,11:00 PM,unknown,Prince George ,BC,Canada,53.9170641,-122.7496693,1,HBCCUFO CANADIAN REPORT:  5 balls of red light running across the sky at an equal distance to one another.,5,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
36014,4/4/2004,10:00 PM,6 seconds,Calgary ,AB,Canada,51.0447331,-114.0718831,1,HBCCUFO CANADIAN REPORT:  Three red lights quickly.,3,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35505,8/6/2002,3:00 PM,approx 2 minutes,Northern Lake ,MB,Canada,53.7608608,-98.8138763,1,HBCCUFO CANADIAN REPORT:  Silver disc object hovering above witness over lake.,1,Disk,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35483,2/27/2004,10:30 PM,5 to 10 minutes,Decker Lake ,BC,Canada,54.293395,-125.833358,1,HBCCUFO CANADIAN REPORT:  Disk shaped craft with blue lights.,1,Disk,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35486,3/1/2004,10:00 PM,approx: 2 minutes.,Newbury ,ON,Canada,42.6844699,-81.797839,1,HBCCUFO CANADIAN REPORT:  Glowing egg shaped object flew over the hydro towers.,1,Egg,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
34333,1/4/2004,6:00 PM,2 minutes,Lake Cowichan ,BC,Canada,48.8258118,-124.054167,1,HBCCUFO CANADIAN REPORT:  Unusual light travels down through the canyon.,1,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35541,1/5/2004,4:00 PM,approx: 2 minutes,Prince George ,BC,Canada,53.9170641,-122.7496693,1,HBCCUFO CANADIAN REPORT:  Something that may have been making the colored contrail.,1,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35535,2/11/2004,7:27 PM,approx: 10 seconds,Red Rock ,BC,Canada,53.680113,-122.672359,1,HBCCUFO CANADIAN REPORT:  It grew brighter and brighter and it out shone Venus several times over.,1,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35523,2/22/2004,10:30 PM,8 minutes,Calgary ,AB,Canada,51.0447331,-114.0718831,1,"HBCCUFO CANADIAN REPORT:  Alternating blue, red, bright white, dull white, yellowish light.",1,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35954,4/1/2004,11:55 PM,5 minutes,Haysboro ,AB,Canada,50.9735488,-114.0845107,1,HBCCUFO CANADIAN REPORT:  A yellow white light with pulsing red light.,1,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35481,3/7/2004,9:10 PM,25 minutes,Decker Lake ,BC,Canada,54.293395,-125.833358,1,HBCCUFO CANADIAN REPORT:  An elongated shaped object with a ring of blue lights around it.,1,Other,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35919,3/29/2004,5:30 PM,5 minutes,Vernon ,BC,Canada,50.2670137,-119.2720107,1,"HBCCUFO CANADIAN REPORT:  I saw a small ship, silver and reflecting the sun.",1,Other,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35534,2/14/2004,8:10 PM,unknown,Vernon ,BC,Canada,50.2670137,-119.2720107,1,"HBCCUFO CANADIAN REPORT:  A weeks reports, one witnesses sightings.",0,Other,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35536,1/31/2004,9:00 PM,two hour spread?,Prince George ,BC,Canada,53.9170641,-122.7496693,1,HBCCUFO CANADIAN REPORT:  Dozens of residents see lights in the sky.,2,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35499,12/8/1998,3:00 AM,Unknown,Houston ,BC,Canada,54.3979972,-126.6482087,1,HBCCUFO CANADIAN REPORT:  Light/Object sitting on the ground.,1,Light,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
35504,7/28/2003,1:30 AM,approx: an hour,Canada (various locations),BC,Canada,53.7266683,-127.6476206,1,"HBCCUFO CANADIAN REPORT:  Some Emails From The July 28, 2003 Sighting Of The Beam Of Light",1,Unknown,We express our gratitude to Brian Vike for submitting this report.  PD,,,0
29829,4/19/2003,6:00 PM,10 seconds,Humboldt ,SK,Canada,52.2019792,-105.1228655,1,HBCCUFO CANADIAN REPORT:  Large triangle stopped abruptly in the air and hovered.,1,Triangle,We express our gratitude to Brian Vike for the report.  PD,,,0
35491,7/27/2001,2:00 AM,15 seconds,Castlegar ,BC,Canada,49.3237408,-117.6593341,3,HBCCUFO CANADIAN REPORT:  The object seemed to stop about halfway across the open sky.,1,Light,We express our gratitude to Brian Vike for the report.  The date is approximate.  PD,,,0
29842,7/17/2003,1:15 AM,5 mins.,Terrace ,BC,Canada,54.5181925,-128.603154,1,HBCCUFO CANADIAN REPORT:  Object/Light exploded/or flashed brightly.,1,Light,We express our gratitude to Brian Vike for the report.  We have amended the date shown above from July 12 to July 17.  PD,,,0
29864,7/1/2001,9:20 PM,approx: 20 minutes,Victoria ,BC,Canada,48.4284207,-123.3656444,3,HBCCUFO CANADIAN REPORT:  Tube shaped Object,1,Cylinder,"We express our gratitude to Brian Vike for this report.  The date of the incident may be approximate, althought neither the investigator, nor witness, indicates that fact.  PD",,,0
28240,2/19/2003,3:00 AM,approx: 30 sec.,Prince Rupert ,BC,Canada,54.3150367,-130.3208187,1,"glowing sphere, red and orange-ish at low level",1,Sphere,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  

<hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
27034,1/10/2003,10:50 PM,not given,Vancouver ,BC,Canada,49.2827291,-123.1207375,2,"HBCCUFO CANADIAN REPORT:  Out of the cloudy Western skies, North of the Moon at this time",1,Circle,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  

HBCC UFO Research
Box 1091
Houston, B.C.
Canada
VOJ-1ZO
 
Editor: Canadian Communicator (Paranormal Magazine)
Paranormal Magazine
Phone/Fax - 1-250-845-2189 
Email - hbccufo@telus.net
hbccufo@yahoo.net
http://www.geocities.com/hbccufo/home.html
    
All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))


NUFORC Note:  We express our gratitude to Mr. Brian Vike, independent UFO investigator in northern British Columbia, for sharing this report with NUFORC.  Contact information for Mr. Vike appears below:  
 
Brian Vike   (Yogi)
Independent UFO Field
Investigator/Researcher
 
HBCC UFO Research
Box 1091
Houston, B.C.
Canada
VOJ-1ZO
 
Editor: Canadian Communicator (Paranormal Magazine)
Paranormal Magazine
Phone/Fax - 1-250-845-2189 
Email - hbccufo@telus.net
hbccufo@yahoo.com
http://www.geocities.com/hbccufo/home.html
 
PD))",,,0
28431,4/11/2003,8:00 PM,10 minutes,Houston ,BC,Canada,54.3979972,-126.6482087,4,"HBCCUFO CANADIAN REPORT:  lights were, yellow, blue and red and zipping around.",1,Light,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
27995,2/27/2003,4:05 AM,6 to 7 seconds,Houston ,BC,Canada,54.3979972,-126.6482087,3,"HBCCUFO CANADIAN REPORT:  Bright light split into two and shot into different directions, then shot up into the sky.",1,Light,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
28467,4/3/2003,10:55 PM,approx: 9 seconds,Terrace ,BC,Canada,54.5181925,-128.603154,2,HBCCUFO CANADIAN REPORT:  Flying cross with panels of lights on the underside.,1,Cross,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
27909,2/22/2003,10:20 PM,approx; 2 minutes,Kitiamt ,BC,Canada,54.0632661,-128.637191,2,HBCCUFO CANADIAN REPORT:  Large disk shaped object travels slowly over Douglas Channel,1,Disk,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))

 
PD))",,,0
27910,2/22/2003,10:30 PM,1 1/2 minutes,Terrace/Prince Rupert (Between) ,BC,Canada,54.3150367,-130.3208187,2,HBCCUFO CANADIAN REPORT:  Couple driving Highway #16 witness large dish shaped object.,1,Disk,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
28033,3/7/2003,7:30 PM,2 to 3 seconds,Prince Rupert ,BC,Canada,54.3150367,-130.3208187,2,HBCCUFO CANADIAN REPORT:  Hi. I have here a report for you. On Friday March 7/03 @ 7:30 PM me and my daughter were outside,1,Light,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
28236,3/18/2003,9:10 PM,40 sec,Oshawa ,ON,Canada,43.8970929,-78.8657912,2,"HBCCUFO CANADIAN REPORT:  Update: Light seen and video taped in Oshawa, Ontario.",1,Light,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
28216,3/18/2003,8:10 PM,approx: 40 sec,Oshawa ,ON,Canada,43.8970929,-78.8657912,2,HBCCUFO CANADIAN REPORT:  Couple catch strange orange light on video,1,Light,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
28242,3/23/2003,7:40 PM,approx: 8 to 9 sec.,Terrace ,BC,Canada,54.5181925,-128.603154,2,A Terrace B.C. resident reports - it went immediately  2 times very bright before speeding up again and continuing towards the NW. The,1,Light,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
28024,3/3/2003,7:55 AM,approx: 1 1/2 mins,Houston ,BC,Canada,54.3979972,-126.6482087,2,HBCCUFO CANADIAN REPORT:  Large object parallels Truck on Highway #16 at approx: 300 - 400 feet away.,1,Other,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
28411,4/11/2003,10:30 PM,approx; 2 seconds,Terrace ,BC,Canada,54.5181925,-128.603154,1,HBCCUFO CANADIAN REPORT:  Noticed to very bright lights.,2,Light,"We express our gratitude to Brian Vike, Director of the Houston, British Columbia, Canada UFO Research organization, for sharing this report.  We encourage other witnesses to the same event to contact Mr. Vike directly at the following e-address:  <hbccufo@telus.net>   

His website homepage for Canadian reports, or ordering his newsletter,  is:

<http://www.geocities.com/hbccufo/home.html>     

All the British Columbia UFO reported sightings to HBCC UFO Research can be found at:

<http://www.geocities.com/ufologia_canadiana/BC2002sightings.html>

PD))",,,0
